event_id,area_peril_id,intensity_bin_id,probability
1,189,173,1
1,190,104,1
1,191,335,1
1,192,335,1
1,193,389,1
1,194,330,1
1,195,262,1
1,196,189,1
1,197,38,1
1,198,114,1
1,199,200,1
1,200,39,1
1,201,32,1
1,202,48,1
1,203,218,1
1,204,218,1
1,205,144,1
1,206,131,1
1,207,91,1
1,208,23,1
1,209,39,1
1,210,39,1
1,211,182,1
1,212,200,1
1,213,102,1
1,214,122,1
1,215,65,1
1,216,149,1
1,217,80,1
1,218,116,1
1,219,68,1
1,220,68,1
1,221,117,1
1,222,124,1
1,223,116,1
1,224,70,1
1,225,51,1
1,226,122,1
1,227,122,1
1,228,123,1
1,229,124,1
1,230,103,1
1,231,153,1
1,232,87,1
1,233,124,1
1,234,106,1
1,235,103,1
1,236,50,1
1,237,63,1
1,238,419,1
1,239,163,1
1,240,163,1
1,241,602,1
1,242,222,1
1,243,436,1
1,244,562,1
1,245,551,1
1,246,264,1
1,247,236,1
1,248,38,1
1,249,97,1
1,250,27,1
1,251,27,1
1,252,58,1
1,253,97,1
1,254,97,1
1,255,97,1
1,256,22,1
1,257,83,1
1,258,83,1
1,259,97,1
1,260,57,1
1,261,56,1
1,262,97,1
1,263,56,1
1,264,36,1
1,265,70,1
1,266,51,1
1,267,83,1
1,268,37,1
1,269,54,1
1,270,127,1
1,271,46,1
1,272,110,1
1,273,41,1
1,274,114,1
1,275,87,1
1,276,114,1
1,277,114,1
1,278,28,1
1,279,115,1
1,280,115,1
1,281,107,1
1,282,25,1
1,283,26,1
1,284,26,1
1,285,26,1
1,286,26,1
1,287,26,1
1,288,26,1
1,289,26,1
1,290,25,1
1,291,24,1
1,292,24,1
1,293,25,1
1,294,26,1
1,295,22,1
1,296,24,1
1,297,22,1
1,298,25,1
1,299,24,1
1,300,73,1
1,301,22,1
1,302,22,1
1,303,106,1
1,304,87,1
1,305,117,1
1,306,115,1
1,307,63,1
1,308,50,1
1,309,32,1
1,310,32,1
1,311,83,1
1,312,46,1
1,313,22,1
1,314,41,1
1,315,22,1
1,316,22,1
1,317,22,1
1,318,22,1
1,319,75,1
1,320,75,1
1,321,52,1
1,322,81,1
1,323,34,1
1,324,148,1
1,325,189,1
1,326,189,1
1,327,35,1
1,328,189,1
1,329,84,1
1,330,95,1
1,331,58,1
1,332,66,1
1,333,64,1
1,334,64,1
1,335,22,1
1,336,27,1
1,337,27,1
1,338,53,1
1,339,25,1
1,340,132,1
1,341,25,1
1,342,190,1
1,343,25,1
1,344,35,1
1,345,35,1
1,346,24,1
1,347,25,1
1,348,25,1
1,349,25,1
1,350,25,1
1,351,25,1
1,352,25,1
1,353,25,1
1,354,25,1
1,355,129,1
1,356,25,1
1,357,25,1
1,358,26,1
1,359,27,1
1,360,27,1
1,361,27,1
1,362,26,1
1,363,23,1
1,364,32,1
1,365,22,1
1,366,45,1
1,367,22,1
1,368,22,1
1,369,28,1
1,370,22,1
1,371,22,1
1,372,71,1
1,373,28,1
1,374,24,1
1,375,23,1
1,376,23,1
1,377,23,1
1,378,27,1
1,379,80,1
1,380,24,1
1,381,22,1
1,382,110,1
1,383,68,1
1,384,68,1
1,385,22,1
1,386,23,1
1,387,23,1
1,388,23,1
1,389,93,1
1,390,50,1
1,391,50,1
1,392,25,1
1,393,24,1
1,394,25,1
1,395,24,1
1,396,24,1
1,397,24,1
1,398,23,1
1,399,23,1
1,400,24,1
1,401,33,1
1,402,33,1
1,403,147,1
1,404,24,1
1,405,144,1
1,406,22,1
1,407,22,1
1,408,25,1
1,409,144,1
1,410,26,1
1,411,31,1
1,412,26,1
1,413,26,1
1,414,24,1
1,415,24,1
1,416,23,1
1,417,23,1
1,418,27,1
1,419,28,1
1,420,23,1
1,421,23,1
1,422,23,1
1,423,27,1
1,424,23,1
1,425,23,1
1,426,39,1
1,427,23,1
1,428,55,1
1,429,25,1
1,430,23,1
1,431,23,1
1,432,116,1
1,433,22,1
1,434,23,1
1,435,23,1
1,436,24,1
1,437,24,1
1,438,24,1
1,439,24,1
1,440,128,1
1,441,22,1
1,442,23,1
1,443,188,1
1,444,185,1
1,445,185,1
1,446,67,1
1,447,126,1
1,448,131,1
1,449,99,1
1,450,99,1
1,451,168,1
1,452,160,1
1,453,141,1
1,454,57,1
1,455,61,1
1,456,64,1
1,457,26,1
1,458,38,1
1,459,31,1
1,460,26,1
1,461,38,1
1,462,38,1
1,463,38,1
1,464,30,1
1,465,38,1
1,466,35,1
1,467,38,1
1,468,30,1
1,469,38,1
1,470,34,1
1,471,29,1
1,472,31,1
1,473,31,1
1,474,22,1
1,475,22,1
1,476,22,1
1,477,22,1
1,478,22,1
1,479,22,1
1,480,22,1
1,481,23,1
1,482,23,1
1,483,24,1
1,484,22,1
1,485,23,1
1,486,24,1
1,487,25,1
1,488,25,1
1,489,25,1
1,490,25,1
1,491,22,1
1,492,22,1
1,493,22,1
1,494,22,1
1,495,49,1
1,496,49,1
1,497,26,1
1,498,85,1
1,499,25,1
1,500,34,1
1,501,91,1
1,502,109,1
1,503,96,1
1,504,109,1
1,505,87,1
1,506,108,1
1,507,106,1
1,508,67,1
1,509,65,1
1,510,108,1
1,511,87,1
1,512,23,1
1,513,24,1
1,514,28,1
1,515,28,1
1,516,30,1
1,517,22,1
1,518,23,1
1,519,27,1
1,520,28,1
1,521,87,1
1,522,87,1
1,523,28,1
1,524,28,1
1,525,28,1
1,526,27,1
1,527,22,1
1,528,22,1
1,529,22,1
1,530,23,1
1,531,23,1
1,532,22,1
1,533,24,1
1,534,30,1
1,535,30,1
1,536,29,1
1,537,35,1
1,538,33,1
1,539,32,1
1,540,32,1
1,541,39,1
1,542,39,1
1,543,31,1
1,544,31,1
1,545,24,1
1,546,22,1
1,547,62,1
1,548,119,1
1,549,119,1
1,550,143,1
1,551,143,1
1,552,53,1
1,553,143,1
1,554,133,1
1,555,116,1
1,556,116,1
1,557,143,1
1,558,93,1
1,559,93,1
1,560,26,1
1,561,31,1
1,562,31,1
1,563,31,1
1,564,31,1
1,565,31,1
1,566,31,1
1,567,31,1
1,568,31,1
1,569,31,1
1,570,31,1
1,571,31,1
1,572,31,1
1,573,31,1
1,574,31,1
1,575,31,1
1,576,24,1
1,577,31,1
1,578,31,1
1,579,31,1
1,580,26,1
1,581,31,1
1,582,31,1
1,583,31,1
1,584,30,1
1,585,31,1
1,586,28,1
1,587,34,1
1,588,32,1
1,589,33,1
1,590,33,1
1,591,33,1
1,592,28,1
1,593,33,1
1,594,33,1
1,595,33,1
1,596,23,1
1,597,26,1
1,598,33,1
1,599,33,1
1,600,33,1
1,601,33,1
1,602,32,1
1,603,42,1
1,604,32,1
1,605,30,1
1,606,26,1
1,607,26,1
1,608,25,1
1,609,29,1
1,610,24,1
1,611,23,1
1,612,24,1
1,613,29,1
1,614,29,1
1,615,30,1
1,616,22,1
1,617,30,1
1,618,30,1
1,619,30,1
1,620,30,1
1,621,30,1
1,622,30,1
1,623,28,1
1,624,30,1
1,625,22,1
1,626,24,1
1,627,24,1
1,628,24,1
1,629,24,1
1,630,25,1
1,631,24,1
1,632,24,1
1,633,23,1
1,634,27,1
1,635,35,1
1,636,34,1
1,637,54,1
1,638,54,1
1,639,129,1
1,640,383,1
1,641,557,1
1,642,264,1
1,643,76,1
1,644,142,1
1,645,142,1
1,646,275,1
1,647,602,1
1,648,602,1
1,649,341,1
1,650,210,1
1,651,401,1
1,652,602,1
1,653,602,1
1,654,510,1
1,655,68,1
1,656,82,1
1,657,94,1
1,658,319,1
1,659,116,1
1,660,49,1
1,661,113,1
1,662,122,1
1,663,98,1
1,664,98,1
1,665,37,1
1,666,75,1
1,667,28,1
1,668,28,1
1,669,28,1
1,670,28,1
1,671,28,1
1,672,28,1
1,673,28,1
1,674,89,1
1,675,89,1
1,676,147,1
1,677,35,1
1,678,101,1
1,679,238,1
1,680,315,1
1,681,171,1
1,682,171,1
1,683,27,1
1,684,39,1
1,685,39,1
1,686,27,1
1,687,22,1
1,688,22,1
1,689,213,1
1,690,319,1
1,691,400,1
1,692,268,1
1,693,30,1
1,694,41,1
1,695,38,1
1,696,39,1
1,697,25,1
1,698,176,1
1,699,356,1
1,700,471,1
1,701,393,1
1,702,440,1
1,703,314,1
1,704,78,1
1,705,26,1
1,706,41,1
1,707,41,1
1,708,41,1
1,709,27,1
1,710,27,1
1,711,31,1
1,712,32,1
1,713,251,1
1,714,436,1
1,715,494,1
1,716,418,1
1,717,325,1
1,718,325,1
1,719,122,1
1,720,26,1
1,721,41,1
1,722,41,1
1,723,29,1
1,724,29,1
1,725,29,1
1,726,43,1
1,727,247,1
1,728,260,1
1,729,448,1
1,730,469,1
1,731,347,1
1,732,273,1
1,733,122,1
1,734,38,1
1,735,42,1
1,736,42,1
1,737,41,1
1,738,23,1
1,739,23,1
1,740,71,1
1,741,237,1
1,742,410,1
1,743,413,1
1,744,413,1
1,745,276,1
1,746,177,1
1,747,69,1
1,748,35,1
1,749,34,1
1,750,42,1
1,751,32,1
1,752,22,1
1,753,22,1
1,754,23,1
1,755,81,1
1,756,217,1
1,757,371,1
1,758,371,1
1,759,239,1
1,760,50,1
1,761,89,1
1,762,22,1
1,763,42,1
1,764,41,1
1,765,23,1
1,766,60,1
1,767,175,1
1,768,175,1
1,769,320,1
1,770,330,1
1,771,230,1
1,772,80,1
1,773,50,1
1,774,50,1
1,775,22,1
1,776,22,1
1,777,121,1
1,778,207,1
1,779,294,1
1,780,237,1
1,781,237,1
1,782,124,1
1,783,45,1
1,784,49,1
1,785,69,1
1,786,151,1
1,787,256,1
1,788,234,1
1,789,151,1
1,790,59,1
1,791,59,1
1,792,31,1
1,793,51,1
1,794,35,1
1,795,31,1
1,796,102,1
1,797,102,1
1,798,159,1
1,799,208,1
1,800,152,1
1,801,66,1
1,802,40,1
1,803,51,1
1,804,51,1
1,805,50,1
1,806,37,1
1,807,48,1
1,808,85,1
1,809,99,1
1,810,177,1
1,811,128,1
1,812,49,1
1,813,49,1
1,814,51,1
1,815,51,1
1,816,51,1
1,817,56,1
1,818,38,1
1,819,51,1
1,820,51,1
1,821,51,1
1,822,51,1
1,823,51,1
1,824,26,1
1,825,35,1
1,826,51,1
1,827,51,1
1,828,51,1
1,829,51,1
1,830,51,1
1,831,51,1
1,832,51,1
1,833,43,1
1,834,38,1
1,835,50,1
1,836,51,1
1,837,51,1
1,838,51,1
1,839,51,1
1,840,51,1
1,841,51,1
1,842,51,1
1,843,51,1
1,844,51,1
1,845,40,1
1,846,28,1
1,847,37,1
1,848,30,1
1,849,28,1
1,850,34,1
1,851,43,1
1,852,50,1
1,853,50,1
1,854,51,1
1,855,51,1
1,856,51,1
1,857,51,1
1,858,51,1
1,859,51,1
1,860,51,1
1,861,51,1
1,862,50,1
1,863,51,1
1,864,48,1
1,865,39,1
1,866,39,1
1,867,35,1
1,868,35,1
1,869,50,1
1,870,42,1
1,871,42,1
1,872,51,1
1,873,51,1
1,874,51,1
1,875,49,1
1,876,29,1
1,877,51,1
1,878,44,1
1,879,44,1
1,880,48,1
1,881,32,1
1,882,22,1
1,883,22,1
1,884,22,1
1,885,111,1
1,886,121,1
1,887,30,1
1,888,204,1
1,889,197,1
1,890,31,1
1,891,30,1
1,892,30,1
1,893,143,1
1,894,196,1
1,895,93,1
1,896,30,1
1,897,30,1
1,898,30,1
1,899,101,1
1,900,101,1
1,901,183,1
1,902,22,1
1,903,26,1
1,904,30,1
1,905,29,1
1,906,29,1
1,907,53,1
1,908,173,1
1,909,173,1
1,910,64,1
1,911,23,1
1,912,216,1
1,913,254,1
1,914,147,1
1,915,147,1
1,916,346,1
1,917,313,1
1,918,166,1
1,919,295,1
1,920,370,1
1,921,298,1
1,922,195,1
1,923,61,1
1,924,22,1
1,925,376,1
1,926,376,1
1,927,358,1
1,928,293,1
1,929,149,1
1,930,182,1
1,931,227,1
1,932,112,1
1,933,35,1
1,934,345,1
1,935,370,1
1,936,330,1
1,937,330,1
1,938,259,1
1,939,266,1
1,940,263,1
1,941,110,1
1,942,36,1
1,943,251,1
1,944,352,1
1,945,342,1
1,946,321,1
1,947,299,1
1,948,299,1
1,949,262,1
1,950,96,1
1,951,36,1
1,952,36,1
1,953,41,1
1,954,293,1
1,955,336,1
1,956,334,1
1,957,326,1
1,958,262,1
1,959,95,1
1,960,95,1
1,961,36,1
1,962,28,1
1,963,27,1
1,964,312,1
1,965,312,1
1,966,336,1
1,967,333,1
1,968,259,1
1,969,76,1
1,970,27,1
1,971,35,1
1,972,235,1
1,973,316,1
1,974,338,1
1,975,338,1
1,976,279,1
1,977,116,1
1,978,34,1
1,979,55,1
1,980,242,1
1,981,325,1
1,982,334,1
1,983,193,1
1,984,193,1
1,985,91,1
1,986,267,1
1,987,318,1
1,988,264,1
1,989,138,1
1,990,27,1
1,991,162,1
1,992,162,1
1,993,267,1
1,994,285,1
1,995,215,1
1,996,111,1
1,997,26,1
1,998,184,1
1,999,189,1
1,1000,162,1
1,1001,219,1
1,1002,170,1
1,1003,96,1
1,1004,45,1
1,1005,89,1
1,1006,77,1
1,1007,139,1
1,1008,119,1
1,1009,119,1
1,1010,82,1
1,1011,66,1
1,1012,69,1
1,1013,72,1
1,1014,54,1
1,1015,42,1
1,1016,45,1
1,1017,26,1
1,1018,36,1
1,1019,36,1
1,1020,45,1
1,1021,29,1
1,1022,42,1
1,1023,32,1
1,1024,34,1
1,1025,39,1
1,1026,47,1
1,1027,43,1
1,1028,42,1
1,1029,35,1
1,1030,87,1
1,1031,111,1
1,1032,37,1
1,1033,77,1
1,1034,246,1
1,1035,303,1
1,1036,51,1
1,1037,156,1
1,1038,332,1
1,1039,332,1
1,1040,376,1
1,1041,245,1
1,1042,99,1
1,1043,26,1
1,1044,24,1
1,1045,134,1
1,1046,310,1
1,1047,343,1
1,1048,268,1
1,1049,306,1
1,1050,165,1
1,1051,29,1
1,1052,31,1
1,1053,24,1
1,1054,32,1
1,1055,165,1
1,1056,186,1
1,1057,111,1
1,1058,131,1
1,1059,30,1
1,1060,30,1
1,1061,31,1
1,1062,30,1
1,1063,24,1
1,1064,28,1
1,1065,27,1
1,1066,31,1
1,1067,31,1
1,1068,31,1
1,1069,31,1
1,1070,31,1
1,1071,31,1
1,1072,31,1
1,1073,23,1
1,1074,23,1
1,1075,24,1
1,1076,31,1
1,1077,31,1
1,1078,31,1
1,1079,31,1
1,1080,31,1
1,1081,31,1
1,1082,32,1
1,1083,26,1
1,1084,30,1
1,1085,31,1
1,1086,31,1
1,1087,31,1
1,1088,31,1
1,1089,26,1
1,1090,31,1
1,1091,32,1
1,1092,25,1
1,1093,25,1
1,1094,28,1
1,1095,23,1
1,1096,23,1
1,1097,31,1
1,1098,31,1
1,1099,31,1
1,1100,32,1
1,1101,32,1
1,1102,32,1
1,1103,22,1
1,1104,31,1
1,1105,31,1
1,1106,31,1
1,1107,29,1
1,1108,32,1
1,1109,32,1
1,1110,28,1
1,1111,24,1
1,1112,31,1
1,1113,31,1
1,1114,31,1
1,1115,31,1
1,1116,32,1
1,1117,32,1
1,1118,32,1
1,1119,32,1
1,1120,27,1
1,1121,24,1
1,1122,31,1
1,1123,31,1
1,1124,28,1
1,1125,24,1
1,1126,32,1
1,1127,31,1
1,1128,32,1
1,1129,32,1
1,1130,24,1
1,1131,29,1
1,1132,24,1
1,1133,24,1
1,1134,25,1
1,1135,31,1
1,1136,31,1
1,1137,29,1
1,1138,32,1
1,1139,32,1
1,1140,32,1
1,1141,32,1
1,1142,32,1
1,1143,31,1
1,1144,24,1
1,1145,26,1
1,1146,25,1
1,1147,25,1
1,1148,22,1
1,1149,30,1
1,1150,32,1
1,1151,32,1
1,1152,32,1
1,1153,32,1
1,1154,27,1
1,1155,23,1
1,1156,24,1
1,1157,24,1
1,1158,25,1
1,1159,22,1
1,1160,32,1
1,1161,32,1
1,1162,27,1
1,1163,27,1
1,1164,27,1
1,1165,22,1
1,1166,32,1
1,1167,23,1
1,1168,22,1
1,1169,22,1
1,1170,24,1
1,1171,23,1
1,1172,24,1
1,1173,63,1
1,1174,145,1
1,1175,50,1
1,1176,89,1
1,1177,56,1
1,1178,56,1
1,1179,22,1
1,1180,22,1
1,1181,24,1
1,1182,67,1
1,1183,185,1
1,1184,185,1
1,1185,283,1
1,1186,213,1
1,1187,226,1
1,1188,154,1
1,1189,30,1
1,1190,37,1
1,1191,63,1
1,1192,41,1
1,1193,96,1
1,1194,227,1
1,1195,342,1
1,1196,380,1
1,1197,380,1
1,1198,310,1
1,1199,208,1
1,1200,64,1
1,1201,55,1
1,1202,40,1
1,1203,40,1
1,1204,35,1
1,1205,197,1
1,1206,314,1
1,1207,342,1
1,1208,283,1
1,1209,207,1
1,1210,207,1
1,1211,44,1
1,1212,25,1
1,1213,22,1
1,1214,22,1
1,1215,22,1
1,1216,22,1
1,1217,111,1
1,1218,198,1
1,1219,217,1
1,1220,152,1
1,1221,133,1
1,1222,22,1
1,1223,47,1
1,1224,46,1
1,1225,46,1
1,1226,28,1
1,1227,35,1
1,1228,47,1
1,1229,47,1
1,1230,41,1
1,1231,68,1
1,1232,116,1
1,1233,78,1
1,1234,27,1
1,1235,46,1
1,1236,241,1
1,1237,378,1
1,1238,385,1
1,1239,275,1
1,1240,479,1
1,1241,479,1
1,1242,560,1
1,1243,252,1
1,1244,62,1
1,1245,202,1
1,1246,433,1
1,1247,576,1
1,1248,602,1
1,1249,602,1
1,1250,364,1
1,1251,120,1
1,1252,297,1
1,1253,462,1
1,1254,555,1
1,1255,563,1
1,1256,335,1
1,1257,335,1
1,1258,23,1
1,1259,119,1
1,1260,259,1
1,1261,361,1
1,1262,415,1
1,1263,424,1
1,1264,158,1
1,1265,31,1
1,1266,63,1
1,1267,38,1
1,1268,117,1
1,1269,117,1
1,1270,172,1
1,1271,355,1
1,1272,181,1
1,1273,50,1
1,1274,192,1
1,1275,217,1
1,1276,105,1
1,1277,161,1
1,1278,84,1
1,1279,48,1
1,1280,94,1
1,1281,237,1
1,1282,269,1
1,1283,155,1
1,1284,65,1
1,1285,189,1
1,1286,230,1
1,1287,230,1
1,1288,135,1
1,1289,147,1
1,1290,147,1
1,1291,70,1
1,1292,124,1
1,1293,69,1
1,1294,26,1
1,1295,36,1
1,1296,36,1
1,1297,38,1
1,1298,36,1
1,1299,34,1
1,1300,36,1
1,1301,36,1
1,1302,36,1
1,1303,35,1
1,1304,35,1
1,1305,36,1
1,1306,36,1
1,1307,36,1
1,1308,24,1
1,1309,29,1
1,1310,33,1
1,1311,31,1
1,1312,26,1
1,1313,37,1
1,1314,59,1
1,1315,59,1
1,1316,48,1
1,1317,49,1
1,1318,96,1
1,1319,72,1
1,1320,71,1
1,1321,46,1
1,1322,36,1
1,1323,60,1
1,1324,72,1
1,1325,70,1
1,1326,70,1
1,1327,151,1
1,1328,102,1
1,1329,53,1
1,1330,41,1
1,1331,72,1
1,1332,72,1
1,1333,60,1
1,1334,61,1
1,1335,84,1
1,1336,85,1
1,1337,54,1
1,1338,24,1
1,1339,24,1
1,1340,51,1
1,1341,160,1
1,1342,226,1
1,1343,226,1
1,1344,172,1
1,1345,37,1
1,1346,81,1
1,1347,124,1
1,1348,69,1
1,1349,43,1
1,1350,60,1
1,1351,60,1
1,1352,86,1
1,1353,75,1
1,1354,33,1
1,1355,103,1
1,1356,124,1
1,1357,216,1
1,1358,245,1
1,1359,144,1
1,1360,144,1
1,1361,127,1
1,1362,77,1
1,1363,100,1
1,1364,60,1
1,1365,24,1
1,1366,23,1
1,1367,182,1
1,1368,182,1
1,1369,184,1
1,1370,135,1
1,1371,48,1
1,1372,158,1
1,1373,209,1
1,1374,210,1
1,1375,97,1
1,1376,87,1
1,1377,88,1
1,1378,121,1
1,1379,121,1
1,1380,192,1
1,1381,160,1
1,1382,30,1
1,1383,52,1
1,1384,52,1
1,1385,67,1
1,1386,72,1
1,1387,230,1
1,1388,415,1
1,1389,436,1
1,1390,436,1
1,1391,473,1
1,1392,363,1
1,1393,95,1
1,1394,45,1
1,1395,45,1
1,1396,115,1
1,1397,218,1
1,1398,183,1
1,1399,133,1
1,1400,66,1
1,1401,98,1
1,1402,218,1
1,1403,262,1
1,1404,200,1
1,1405,200,1
1,1406,24,1
1,1407,39,1
1,1408,60,1
1,1409,48,1
1,1410,60,1
1,1411,89,1
1,1412,196,1
1,1413,344,1
1,1414,480,1
1,1415,602,1
1,1416,602,1
1,1417,602,1
1,1418,407,1
1,1419,148,1
1,1420,160,1
1,1421,176,1
1,1422,183,1
1,1423,24,1
1,1424,24,1
1,1425,23,1
1,1426,34,1
1,1427,221,1
1,1428,249,1
1,1429,181,1
1,1430,35,1
1,1431,89,1
1,1432,89,1
1,1433,179,1
1,1434,261,1
1,1435,586,1
1,1436,601,1
1,1437,411,1
1,1438,89,1
1,1439,45,1
1,1440,101,1
1,1441,101,1
1,1442,159,1
1,1443,150,1
1,1444,44,1
1,1445,23,1
1,1446,24,1
1,1447,24,1
1,1448,24,1
1,1449,24,1
1,1450,24,1
1,1451,131,1
1,1452,146,1
1,1453,90,1
1,1454,307,1
1,1455,295,1
1,1456,204,1
1,1457,24,1
1,1458,58,1
1,1459,162,1
1,1460,162,1
1,1461,139,1
1,1462,24,1
1,1463,24,1
1,1464,24,1
1,1465,24,1
1,1466,24,1
1,1467,23,1
1,1468,46,1
1,1469,46,1
1,1470,23,1
1,1471,84,1
1,1472,124,1
1,1473,77,1
1,1474,77,1
1,1475,25,1
1,1476,24,1
1,1477,24,1
1,1478,24,1
1,1479,24,1
1,1480,24,1
1,1481,23,1
1,1482,67,1
1,1483,31,1
1,1484,31,1
1,1485,31,1
1,1486,27,1
1,1487,24,1
1,1488,24,1
1,1489,24,1
1,1490,24,1
1,1491,24,1
1,1492,24,1
1,1493,31,1
1,1494,31,1
1,1495,31,1
1,1496,67,1
1,1497,33,1
1,1498,24,1
1,1499,24,1
1,1500,24,1
1,1501,24,1
1,1502,24,1
1,1503,24,1
1,1504,31,1
1,1505,24,1
1,1506,31,1
1,1507,26,1
1,1508,85,1
1,1509,140,1
1,1510,140,1
1,1511,107,1
1,1512,24,1
1,1513,24,1
1,1514,24,1
1,1515,24,1
1,1516,45,1
1,1517,164,1
1,1518,182,1
1,1519,41,1
1,1520,41,1
1,1521,24,1
1,1522,23,1
1,1523,23,1
1,1524,22,1
1,1525,52,1
1,1526,26,1
1,1527,23,1
1,1528,23,1
1,1529,23,1
1,1530,23,1
1,1531,23,1
1,1532,23,1
1,1533,26,1
1,1534,26,1
1,1535,26,1
1,1536,22,1
1,1537,23,1
1,1538,23,1
1,1539,23,1
1,1540,23,1
1,1541,23,1
1,1542,26,1
1,1543,26,1
1,1544,26,1
1,1545,26,1
1,1546,26,1
1,1547,26,1
1,1548,23,1
1,1549,23,1
1,1550,23,1
1,1551,23,1
1,1552,23,1
1,1553,23,1
1,1554,23,1
1,1555,23,1
1,1556,23,1
1,1557,23,1
1,1558,22,1
1,1559,23,1
1,1560,23,1
1,1561,22,1
1,1562,22,1
1,1563,23,1
1,1564,23,1
1,1565,23,1
1,1566,120,1
1,1567,75,1
1,1568,27,1
1,1569,52,1
1,1570,177,1
1,1571,115,1
1,1572,101,1
1,1573,39,1
1,1574,31,1
1,1575,22,1
1,1576,37,1
1,1577,34,1
1,1578,34,1
1,1579,34,1
1,1580,35,1
1,1581,26,1
1,1582,22,1
1,1583,71,1
1,1584,204,1
1,1585,79,1
1,1586,23,1
1,1587,143,1
1,1588,356,1
1,1589,189,1
1,1590,25,1
1,1591,197,1
1,1592,153,1
1,1593,97,1
1,1594,97,1
1,1595,37,1
1,1596,92,1
1,1597,408,1
1,1598,408,1
1,1599,347,1
1,1600,105,1
1,1601,57,1
1,1602,85,1
1,1603,85,1
1,1604,201,1
1,1605,289,1
1,1606,253,1
1,1607,189,1
1,1608,91,1
1,1609,307,1
1,1610,400,1
1,1611,168,1
1,1612,168,1
1,1613,29,1
1,1614,187,1
1,1615,281,1
1,1616,318,1
1,1617,318,1
1,1618,295,1
1,1619,229,1
1,1620,120,1
1,1621,149,1
1,1622,114,1
1,1623,161,1
1,1624,258,1
1,1625,298,1
1,1626,298,1
1,1627,242,1
1,1628,242,1
1,1629,135,1
1,1630,70,1
1,1631,179,1
1,1632,246,1
1,1633,274,1
1,1634,250,1
1,1635,151,1
1,1636,94,1
1,1637,170,1
1,1638,170,1
1,1639,237,1
1,1640,239,1
1,1641,159,1
1,1642,22,1
1,1643,148,1
1,1644,196,1
1,1645,96,1
1,1646,66,1
1,1647,177,1
1,1648,211,1
1,1649,211,1
1,1650,172,1
1,1651,49,1
1,1652,109,1
1,1653,188,1
1,1654,119,1
1,1655,77,1
1,1656,148,1
1,1657,155,1
1,1658,81,1
1,1659,81,1
1,1660,32,1
1,1661,137,1
